Animal,Condition,Time Bin,Syllable,Experiment,Percentage
152.5,Control,270.0,29,3,1.0666666666666667
152.5,Control,270.0,35,3,0.5333333333333333
152.5,Control,300.0,0,3,54.400000000000006
152.5,Control,300.0,1,3,4.266666666666667
152.5,Control,300.0,2,3,19.6
152.5,Control,300.0,3,3,2.933333333333333
152.5,Control,300.0,5,3,4.3999999999999995
152.5,Control,300.0,6,3,5.2
152.5,Control,300.0,8,3,0.26666666666666666
152.5,Control,300.0,16,3,0.5333333333333333
152.5,Control,300.0,23,3,2.2666666666666666
152.5,Control,300.0,25,3,4.666666666666667
152.5,Control,300.0,29,3,0.4
152.5,Control,300.0,33,3,0.26666666666666666
152.5,Control,300.0,39,3,0.8
152.5,Control,330.0,0,3,46.400000000000006
152.5,Control,330.0,1,3,28.53333333333333
152.5,Control,330.0,5,3,4.3999999999999995
152.5,Control,330.0,7,3,0.26666666666666666
152.5,Control,330.0,10,3,1.3333333333333335
152.5,Control,330.0,20,3,3.5999999999999996
152.5,Control,330.0,28,3,15.466666666666667
152.5,Control,360.0,0,3,58.8
152.5,Control,360.0,1,3,17.333333333333336
152.5,Control,360.0,2,3,1.2
152.5,Control,360.0,4,3,0.26666666666666666
152.5,Control,360.0,5,3,11.200000000000001
152.5,Control,360.0,19,3,0.6666666666666667
152.5,Control,360.0,23,3,0.5333333333333333
152.5,Control,360.0,28,3,6.533333333333332
152.5,Control,360.0,30,3,0.26666666666666666
152.5,Control,360.0,34,3,2.4
152.5,Control,360.0,35,3,0.8
152.5,Control,390.0,0,3,54.0
152.5,Control,390.0,1,3,23.466666666666665
152.5,Control,390.0,2,3,3.733333333333334
152.5,Control,390.0,4,3,0.6666666666666667
152.5,Control,390.0,6,3,3.8666666666666667
152.5,Control,390.0,7,3,0.4
152.5,Control,390.0,15,3,4.533333333333333
152.5,Control,390.0,16,3,0.4
152.5,Control,390.0,17,3,0.6666666666666667
152.5,Control,390.0,23,3,0.13333333333333333
152.5,Control,390.0,26,3,5.866666666666666
152.5,Control,390.0,29,3,1.0666666666666667
152.5,Control,390.0,30,3,1.2
152.5,Control,420.0,0,3,68.0
152.5,Control,420.0,1,3,15.466666666666667
152.5,Control,420.0,6,3,9.2
152.5,Control,420.0,10,3,0.26666666666666666
152.5,Control,420.0,13,3,7.066666666666667
153.4,ELS,0.0,1,3,12.4
153.4,ELS,0.0,2,3,2.1333333333333333
153.4,ELS,0.0,3,3,34.93333333333333
153.4,ELS,0.0,4,3,3.3333333333333335
153.4,ELS,0.0,5,3,9.733333333333333
153.4,ELS,0.0,6,3,26.0
153.4,ELS,0.0,7,3,1.2
153.4,ELS,0.0,11,3,0.6666666666666667
153.4,ELS,0.0,15,3,0.6666666666666667
153.4,ELS,0.0,19,3,0.6666666666666667
153.4,ELS,0.0,20,3,2.4
153.4,ELS,0.0,22,3,1.6
153.4,ELS,0.0,27,3,4.266666666666667
153.4,ELS,30.0,0,3,12.133333333333333
153.4,ELS,30.0,1,3,2.666666666666667
153.4,ELS,30.0,2,3,22.933333333333334
153.4,ELS,30.0,3,3,9.733333333333333
153.4,ELS,30.0,5,3,6.666666666666667
153.4,ELS,30.0,6,3,27.6
153.4,ELS,30.0,7,3,1.6
153.4,ELS,30.0,12,3,1.0666666666666667
153.4,ELS,30.0,13,3,7.466666666666668
153.4,ELS,30.0,16,3,0.5333333333333333
153.4,ELS,30.0,18,3,7.6
153.4,ELS,60.0,0,3,1.2
153.4,ELS,60.0,3,3,27.866666666666667
153.4,ELS,60.0,6,3,23.599999999999998
153.4,ELS,60.0,7,3,4.133333333333333
153.4,ELS,60.0,18,3,39.06666666666666
153.4,ELS,60.0,111,3,4.133333333333333
153.4,ELS,90.0,0,3,12.8
153.4,ELS,90.0,1,3,28.933333333333334
153.4,ELS,90.0,3,3,13.066666666666665
153.4,ELS,90.0,4,3,4.533333333333333
153.4,ELS,90.0,5,3,21.2
153.4,ELS,90.0,6,3,9.2
153.4,ELS,90.0,7,3,2.0
153.4,ELS,90.0,10,3,1.0666666666666667
153.4,ELS,90.0,11,3,0.6666666666666667
153.4,ELS,90.0,18,3,5.866666666666666
153.4,ELS,90.0,19,3,0.6666666666666667
153.4,ELS,120.0,0,3,24.8
153.4,ELS,120.0,1,3,12.666666666666668
153.4,ELS,120.0,2,3,7.6
153.4,ELS,120.0,3,3,10.666666666666668
153.4,ELS,120.0,4,3,1.4666666666666666
153.4,ELS,120.0,6,3,18.933333333333334
153.4,ELS,120.0,7,3,2.2666666666666666
153.4,ELS,120.0,10,3,3.2
153.4,ELS,120.0,13,3,9.2
153.4,ELS,120.0,19,3,0.13333333333333333
153.4,ELS,120.0,111,3,9.066666666666666
153.4,ELS,150.0,0,3,28.26666666666667
153.4,ELS,150.0,1,3,14.533333333333335
153.4,ELS,150.0,2,3,4.933333333333334
153.4,ELS,150.0,3,3,22.133333333333333
153.4,ELS,150.0,5,3,3.0666666666666664
153.4,ELS,150.0,6,3,9.066666666666666
153.4,ELS,150.0,7,3,1.866666666666667
153.4,ELS,150.0,10,3,10.4
153.4,ELS,150.0,11,3,1.4666666666666666
153.4,ELS,150.0,16,3,0.5333333333333333
153.4,ELS,150.0,21,3,2.1333333333333333
153.4,ELS,150.0,25,3,1.6
153.4,ELS,180.0,0,3,28.4
153.4,ELS,180.0,1,3,5.6000000000000005
153.4,ELS,180.0,3,3,5.6000000000000005
153.4,ELS,180.0,4,3,1.3333333333333335
153.4,ELS,180.0,5,3,5.733333333333333
153.4,ELS,180.0,6,3,27.066666666666666
153.4,ELS,180.0,7,3,1.0666666666666667
153.4,ELS,180.0,9,3,0.13333333333333333
153.4,ELS,180.0,10,3,0.9333333333333335
153.4,ELS,180.0,12,3,1.866666666666667
153.4,ELS,180.0,16,3,2.0
153.4,ELS,180.0,18,3,14.799999999999999
153.4,ELS,180.0,23,3,3.2
153.4,ELS,180.0,30,3,2.2666666666666666
153.4,ELS,210.0,0,3,24.53333333333333
153.4,ELS,210.0,1,3,35.46666666666667
153.4,ELS,210.0,3,3,6.266666666666667
153.4,ELS,210.0,5,3,9.2
153.4,ELS,210.0,6,3,17.599999999999998
153.4,ELS,210.0,16,3,0.26666666666666666
153.4,ELS,210.0,17,3,0.4
153.4,ELS,210.0,111,3,6.266666666666667
153.4,ELS,240.0,0,3,22.666666666666664
153.4,ELS,240.0,1,3,34.93333333333333
153.4,ELS,240.0,5,3,7.6
153.4,ELS,240.0,13,3,34.8
153.4,ELS,270.0,0,3,37.06666666666666
153.4,ELS,270.0,1,3,9.733333333333333
153.4,ELS,270.0,3,3,3.2
153.4,ELS,270.0,4,3,2.0
153.4,ELS,270.0,5,3,1.0666666666666667
153.4,ELS,270.0,6,3,25.866666666666667
153.4,ELS,270.0,10,3,2.4
153.4,ELS,270.0,13,3,12.8
153.4,ELS,270.0,21,3,0.5333333333333333
153.4,ELS,270.0,23,3,4.0
153.4,ELS,270.0,24,3,0.13333333333333333
153.4,ELS,270.0,29,3,0.26666666666666666
153.4,ELS,270.0,31,3,0.5333333333333333
153.4,ELS,270.0,33,3,0.4
153.4,ELS,300.0,0,3,52.13333333333333
153.4,ELS,300.0,1,3,11.733333333333333
153.4,ELS,300.0,3,3,4.533333333333333
153.4,ELS,300.0,4,3,3.5999999999999996
153.4,ELS,300.0,5,3,3.5999999999999996
153.4,ELS,300.0,6,3,13.066666666666665
153.4,ELS,300.0,13,3,10.133333333333333
153.4,ELS,300.0,19,3,1.0666666666666667
153.4,ELS,300.0,23,3,0.13333333333333333
153.4,ELS,330.0,0,3,46.53333333333333
153.4,ELS,330.0,1,3,37.6
153.4,ELS,330.0,2,3,5.2
153.4,ELS,330.0,3,3,2.1333333333333333
153.4,ELS,330.0,6,3,8.533333333333333
153.4,ELS,360.0,0,3,59.06666666666667
153.4,ELS,360.0,1,3,31.733333333333334
153.4,ELS,360.0,3,3,0.9333333333333335
153.4,ELS,360.0,6,3,0.4
153.4,ELS,360.0,10,3,1.3333333333333335
153.4,ELS,360.0,17,3,0.6666666666666667
153.4,ELS,360.0,21,3,0.6666666666666667
153.4,ELS,360.0,23,3,4.3999999999999995
153.4,ELS,360.0,29,3,0.26666666666666666
153.4,ELS,360.0,34,3,0.13333333333333333
153.4,ELS,360.0,36,3,0.4
153.4,ELS,390.0,0,3,34.13333333333333
153.4,ELS,390.0,1,3,20.533333333333335
153.4,ELS,390.0,3,3,5.6000000000000005
153.4,ELS,390.0,4,3,2.933333333333333
153.4,ELS,390.0,6,3,12.266666666666666
153.4,ELS,390.0,8,3,0.26666666666666666
153.4,ELS,390.0,9,3,1.2
153.4,ELS,390.0,22,3,1.3333333333333335
153.4,ELS,390.0,23,3,0.26666666666666666
153.4,ELS,390.0,26,3,15.866666666666667
153.4,ELS,390.0,28,3,4.266666666666667
153.4,ELS,390.0,31,3,1.3333333333333335
153.4,ELS,420.0,0,3,31.333333333333336
153.4,ELS,420.0,1,3,36.53333333333333
153.4,ELS,420.0,2,3,8.266666666666666
153.4,ELS,420.0,6,3,11.066666666666666
153.4,ELS,420.0,13,3,12.8
154.4,ELS,0.0,0,3,0.8
154.4,ELS,0.0,1,3,6.266666666666667
154.4,ELS,0.0,2,3,34.4
154.4,ELS,0.0,3,3,10.933333333333334
154.4,ELS,0.0,4,3,1.2
154.4,ELS,0.0,5,3,3.733333333333334
154.4,ELS,0.0,6,3,11.200000000000001
154.4,ELS,0.0,7,3,6.0
154.4,ELS,0.0,9,3,0.26666666666666666
154.4,ELS,0.0,10,3,6.0
154.4,ELS,0.0,12,3,2.933333333333333
154.4,ELS,0.0,15,3,4.8
154.4,ELS,0.0,16,3,1.0666666666666667
154.4,ELS,0.0,21,3,1.866666666666667
154.4,ELS,0.0,22,3,3.733333333333334
154.4,ELS,0.0,25,3,3.5999999999999996
154.4,ELS,0.0,30,3,1.2
154.4,ELS,30.0,1,3,19.6
154.4,ELS,30.0,3,3,5.066666666666666
154.4,ELS,30.0,5,3,14.399999999999999
154.4,ELS,30.0,7,3,4.3999999999999995
154.4,ELS,30.0,12,3,4.8
154.4,ELS,30.0,13,3,7.066666666666667
154.4,ELS,30.0,15,3,1.866666666666667
154.4,ELS,30.0,16,3,2.4
154.4,ELS,30.0,18,3,4.0
154.4,ELS,30.0,19,3,0.9333333333333335
154.4,ELS,30.0,20,3,3.8666666666666667
154.4,ELS,30.0,22,3,1.7333333333333332
154.4,ELS,30.0,25,3,4.666666666666667
154.4,ELS,30.0,27,3,21.066666666666666
154.4,ELS,30.0,111,3,4.133333333333333
154.4,ELS,60.0,0,3,0.8
154.4,ELS,60.0,1,3,17.866666666666667
154.4,ELS,60.0,2,3,4.666666666666667
154.4,ELS,60.0,3,3,24.4
154.4,ELS,60.0,5,3,36.666666666666664
154.4,ELS,60.0,7,3,0.8
154.4,ELS,60.0,10,3,0.9333333333333335
154.4,ELS,60.0,14,3,5.6000000000000005
154.4,ELS,60.0,15,3,0.8
154.4,ELS,60.0,16,3,0.6666666666666667
154.4,ELS,60.0,25,3,2.4
154.4,ELS,60.0,32,3,2.2666666666666666
154.4,ELS,60.0,111,3,2.1333333333333333
154.4,ELS,90.0,0,3,14.133333333333335
154.4,ELS,90.0,1,3,15.066666666666666
154.4,ELS,90.0,2,3,20.533333333333335
154.4,ELS,90.0,3,3,9.466666666666667
154.4,ELS,90.0,5,3,7.066666666666667
154.4,ELS,90.0,6,3,18.53333333333333
154.4,ELS,90.0,7,3,2.666666666666667
154.4,ELS,90.0,12,3,2.1333333333333333
154.4,ELS,90.0,21,3,1.3333333333333335
154.4,ELS,90.0,22,3,0.13333333333333333
154.4,ELS,90.0,111,3,8.933333333333334
154.4,ELS,120.0,0,3,4.3999999999999995
154.4,ELS,120.0,1,3,14.266666666666666
154.4,ELS,120.0,2,3,14.933333333333335
154.4,ELS,120.0,3,3,29.599999999999998
154.4,ELS,120.0,5,3,0.13333333333333333
154.4,ELS,120.0,6,3,6.800000000000001
154.4,ELS,120.0,7,3,0.9333333333333335
154.4,ELS,120.0,17,3,2.4
154.4,ELS,120.0,19,3,0.5333333333333333
154.4,ELS,120.0,21,3,1.0666666666666667
154.4,ELS,120.0,27,3,13.600000000000001
154.4,ELS,120.0,111,3,11.333333333333332
154.4,ELS,150.0,0,3,12.266666666666666
154.4,ELS,150.0,1,3,25.2
154.4,ELS,150.0,2,3,23.333333333333332
154.4,ELS,150.0,3,3,16.133333333333333
154.4,ELS,150.0,5,3,2.1333333333333333
154.4,ELS,150.0,6,3,5.333333333333334
154.4,ELS,150.0,10,3,0.4
154.4,ELS,150.0,32,3,2.1333333333333333
154.4,ELS,150.0,111,3,13.066666666666665
154.4,ELS,180.0,0,3,22.133333333333333
154.4,ELS,180.0,1,3,16.666666666666664
154.4,ELS,180.0,3,3,8.266666666666666
154.4,ELS,180.0,5,3,5.066666666666666
154.4,ELS,180.0,6,3,4.8
154.4,ELS,180.0,11,3,2.0
154.4,ELS,180.0,23,3,3.4666666666666663
154.4,ELS,180.0,27,3,26.93333333333333
154.4,ELS,180.0,29,3,0.6666666666666667
154.4,ELS,180.0,31,3,0.26666666666666666
154.4,ELS,180.0,34,3,1.7333333333333332
154.4,ELS,180.0,111,3,8.0
154.4,ELS,210.0,0,3,35.199999999999996
154.4,ELS,210.0,1,3,2.2666666666666666
154.4,ELS,210.0,3,3,18.53333333333333
154.4,ELS,210.0,4,3,7.466666666666668
154.4,ELS,210.0,6,3,9.6
154.4,ELS,210.0,7,3,0.4
154.4,ELS,210.0,12,3,0.4
154.4,ELS,210.0,16,3,0.26666666666666666
154.4,ELS,210.0,17,3,1.866666666666667
154.4,ELS,210.0,22,3,0.8
154.4,ELS,210.0,23,3,1.4666666666666666
154.4,ELS,210.0,28,3,21.73333333333333
154.4,ELS,240.0,0,3,24.8
154.4,ELS,240.0,1,3,14.799999999999999
154.4,ELS,240.0,3,3,16.933333333333334
154.4,ELS,240.0,5,3,3.3333333333333335
154.4,ELS,240.0,6,3,13.600000000000001
154.4,ELS,240.0,7,3,4.533333333333333
154.4,ELS,240.0,27,3,22.0
154.4,ELS,270.0,0,3,29.333333333333332
154.4,ELS,270.0,1,3,12.8
154.4,ELS,270.0,3,3,9.466666666666667
154.4,ELS,270.0,4,3,18.8
154.4,ELS,270.0,6,3,8.666666666666668
154.4,ELS,270.0,18,3,9.066666666666666
154.4,ELS,270.0,21,3,0.5333333333333333
154.4,ELS,270.0,23,3,3.0666666666666664
154.4,ELS,270.0,30,3,0.5333333333333333
154.4,ELS,270.0,34,3,1.866666666666667
154.4,ELS,270.0,39,3,1.3333333333333335
154.4,ELS,270.0,111,3,4.533333333333333
154.4,ELS,300.0,0,3,47.599999999999994
154.4,ELS,300.0,1,3,6.0
154.4,ELS,300.0,3,3,0.8
154.4,ELS,300.0,4,3,16.8
154.4,ELS,300.0,5,3,12.4
154.4,ELS,300.0,12,3,1.3333333333333335
154.4,ELS,300.0,15,3,0.9333333333333335
154.4,ELS,300.0,17,3,0.26666666666666666
154.4,ELS,300.0,18,3,11.066666666666666
154.4,ELS,300.0,23,3,0.6666666666666667
154.4,ELS,300.0,30,3,1.7333333333333332
154.4,ELS,300.0,34,3,0.4
154.4,ELS,330.0,0,3,12.533333333333333
154.4,ELS,330.0,1,3,28.133333333333333
154.4,ELS,330.0,3,3,17.2
154.4,ELS,330.0,4,3,2.933333333333333
154.4,ELS,330.0,5,3,17.333333333333336
154.4,ELS,330.0,6,3,2.8000000000000003
154.4,ELS,330.0,7,3,1.4666666666666666
154.4,ELS,330.0,13,3,14.533333333333335
154.4,ELS,330.0,25,3,3.0666666666666664
154.4,ELS,360.0,0,3,62.93333333333333
154.4,ELS,360.0,1,3,7.6
154.4,ELS,360.0,3,3,17.2
154.4,ELS,360.0,4,3,1.7333333333333332
154.4,ELS,360.0,5,3,4.533333333333333
154.4,ELS,360.0,11,3,2.1333333333333333
154.4,ELS,360.0,23,3,1.866666666666667
154.4,ELS,360.0,25,3,0.9333333333333335
154.4,ELS,360.0,30,3,1.0666666666666667
154.4,ELS,390.0,0,3,41.46666666666667
154.4,ELS,390.0,1,3,13.066666666666665
154.4,ELS,390.0,3,3,23.866666666666667
154.4,ELS,390.0,4,3,1.0666666666666667
154.4,ELS,390.0,6,3,10.266666666666667
154.4,ELS,390.0,13,3,7.199999999999999
154.4,ELS,390.0,17,3,1.0666666666666667
154.4,ELS,390.0,25,3,2.0
154.4,ELS,420.0,0,3,51.33333333333333
154.4,ELS,420.0,1,3,10.666666666666668
154.4,ELS,420.0,3,3,6.266666666666667
154.4,ELS,420.0,5,3,3.3333333333333335
154.4,ELS,420.0,6,3,12.933333333333334
154.4,ELS,420.0,12,3,0.6666666666666667
154.4,ELS,420.0,13,3,14.799999999999999
157.1,Control,0.0,2,3,30.133333333333333
157.1,Control,0.0,3,3,5.333333333333334
157.1,Control,0.0,5,3,4.266666666666667
157.1,Control,0.0,7,3,17.866666666666667
157.1,Control,0.0,9,3,1.866666666666667
157.1,Control,0.0,11,3,0.6666666666666667
157.1,Control,0.0,12,3,6.4
157.1,Control,0.0,14,3,2.533333333333333
157.1,Control,0.0,15,3,1.2
157.1,Control,0.0,16,3,3.733333333333334
157.1,Control,0.0,17,3,2.8000000000000003
157.1,Control,0.0,20,3,5.2
157.1,Control,0.0,21,3,1.3333333333333335
157.1,Control,0.0,22,3,1.3333333333333335
157.1,Control,0.0,25,3,3.8666666666666667
157.1,Control,0.0,27,3,11.466666666666667
157.1,Control,30.0,2,3,19.2
157.1,Control,30.0,3,3,10.533333333333333
157.1,Control,30.0,4,3,4.666666666666667
157.1,Control,30.0,5,3,3.2
157.1,Control,30.0,6,3,4.3999999999999995
157.1,Control,30.0,7,3,2.933333333333333
157.1,Control,30.0,8,3,0.5333333333333333
157.1,Control,30.0,9,3,0.9333333333333335
157.1,Control,30.0,11,3,0.9333333333333335
157.1,Control,30.0,12,3,4.266666666666667
157.1,Control,30.0,15,3,6.133333333333333
157.1,Control,30.0,16,3,0.6666666666666667
157.1,Control,30.0,17,3,6.933333333333333
157.1,Control,30.0,19,3,0.26666666666666666
157.1,Control,30.0,21,3,7.333333333333333
157.1,Control,30.0,22,3,9.866666666666667
157.1,Control,30.0,25,3,4.3999999999999995
157.1,Control,30.0,27,3,12.666666666666668
157.1,Control,30.0,30,3,0.13333333333333333
157.1,Control,60.0,0,3,1.2
157.1,Control,60.0,1,3,2.666666666666667
157.1,Control,60.0,2,3,15.866666666666667
157.1,Control,60.0,4,3,3.8666666666666667
157.1,Control,60.0,5,3,9.6
157.1,Control,60.0,6,3,1.866666666666667
157.1,Control,60.0,7,3,8.666666666666668
157.1,Control,60.0,8,3,0.6666666666666667
157.1,Control,60.0,9,3,0.6666666666666667
157.1,Control,60.0,11,3,1.866666666666667
157.1,Control,60.0,12,3,7.466666666666668
157.1,Control,60.0,14,3,2.1333333333333333
157.1,Control,60.0,15,3,3.3333333333333335
157.1,Control,60.0,16,3,4.3999999999999995
157.1,Control,60.0,21,3,1.3333333333333335
157.1,Control,60.0,22,3,13.600000000000001
157.1,Control,60.0,25,3,3.2
157.1,Control,60.0,27,3,7.6
157.1,Control,60.0,32,3,7.466666666666668
157.1,Control,60.0,33,3,0.8
157.1,Control,60.0,35,3,1.7333333333333332
157.1,Control,90.0,1,3,2.0
157.1,Control,90.0,2,3,4.8
157.1,Control,90.0,3,3,2.0
157.1,Control,90.0,4,3,9.866666666666667
157.1,Control,90.0,5,3,7.866666666666666
157.1,Control,90.0,6,3,2.4
157.1,Control,90.0,7,3,10.8
157.1,Control,90.0,8,3,1.3333333333333335
157.1,Control,90.0,9,3,2.8000000000000003
157.1,Control,90.0,11,3,1.7333333333333332
157.1,Control,90.0,12,3,6.800000000000001
157.1,Control,90.0,14,3,2.8000000000000003
157.1,Control,90.0,15,3,3.3333333333333335
157.1,Control,90.0,16,3,0.9333333333333335
157.1,Control,90.0,17,3,0.6666666666666667
157.1,Control,90.0,22,3,24.266666666666666
157.1,Control,90.0,25,3,3.3333333333333335
157.1,Control,90.0,27,3,11.200000000000001
157.1,Control,90.0,39,3,1.0666666666666667
157.1,Control,120.0,0,3,9.6
157.1,Control,120.0,1,3,14.000000000000002
157.1,Control,120.0,2,3,0.4
157.1,Control,120.0,3,3,15.333333333333332
157.1,Control,120.0,4,3,11.200000000000001
157.1,Control,120.0,5,3,10.533333333333333
157.1,Control,120.0,6,3,2.1333333333333333
157.1,Control,120.0,7,3,1.7333333333333332
157.1,Control,120.0,8,3,0.5333333333333333
157.1,Control,120.0,9,3,0.13333333333333333
157.1,Control,120.0,11,3,3.8666666666666667
157.1,Control,120.0,13,3,2.533333333333333
157.1,Control,120.0,14,3,4.666666666666667
157.1,Control,120.0,15,3,2.1333333333333333
157.1,Control,120.0,19,3,0.26666666666666666
157.1,Control,120.0,21,3,1.2
157.1,Control,120.0,22,3,6.0
157.1,Control,120.0,27,3,9.466666666666667
157.1,Control,120.0,29,3,0.26666666666666666
157.1,Control,120.0,32,3,1.866666666666667
157.1,Control,120.0,38,3,2.1333333333333333
157.1,Control,150.0,0,3,6.0
157.1,Control,150.0,1,3,8.666666666666668
157.1,Control,150.0,2,3,6.266666666666667
157.1,Control,150.0,4,3,10.8
157.1,Control,150.0,5,3,0.9333333333333335
157.1,Control,150.0,6,3,8.933333333333334
157.1,Control,150.0,7,3,11.866666666666667
157.1,Control,150.0,8,3,1.4666666666666666
157.1,Control,150.0,9,3,2.0
157.1,Control,150.0,10,3,2.533333333333333
157.1,Control,150.0,11,3,0.6666666666666667
157.1,Control,150.0,12,3,3.3333333333333335
157.1,Control,150.0,17,3,1.7333333333333332
157.1,Control,150.0,19,3,1.4666666666666666
157.1,Control,150.0,21,3,1.4666666666666666
157.1,Control,150.0,22,3,18.0
157.1,Control,150.0,27,3,2.8000000000000003
157.1,Control,150.0,28,3,6.800000000000001
157.1,Control,150.0,29,3,0.26666666666666666
157.1,Control,150.0,31,3,0.5333333333333333
157.1,Control,150.0,33,3,0.8
157.1,Control,150.0,35,3,0.9333333333333335
157.1,Control,150.0,85,3,1.7333333333333332
157.1,Control,180.0,0,3,12.533333333333333
157.1,Control,180.0,1,3,9.333333333333334
157.1,Control,180.0,2,3,11.066666666666666
157.1,Control,180.0,3,3,1.7333333333333332
157.1,Control,180.0,5,3,3.5999999999999996
157.1,Control,180.0,6,3,1.2
157.1,Control,180.0,7,3,6.133333333333333
157.1,Control,180.0,10,3,2.666666666666667
157.1,Control,180.0,11,3,1.0666666666666667
157.1,Control,180.0,12,3,5.333333333333334
157.1,Control,180.0,14,3,4.266666666666667
157.1,Control,180.0,16,3,1.4666666666666666
157.1,Control,180.0,19,3,1.2
157.1,Control,180.0,21,3,3.3333333333333335
157.1,Control,180.0,23,3,1.3333333333333335
157.1,Control,180.0,25,3,6.533333333333332
157.1,Control,180.0,27,3,11.333333333333332
157.1,Control,180.0,29,3,0.26666666666666666
157.1,Control,180.0,39,3,2.4
157.1,Control,180.0,46,3,0.26666666666666666
157.1,Control,180.0,111,3,12.933333333333334
157.1,Control,210.0,0,3,18.933333333333334
157.1,Control,210.0,1,3,32.266666666666666
157.1,Control,210.0,2,3,4.266666666666667
157.1,Control,210.0,4,3,13.333333333333334
157.1,Control,210.0,5,3,5.066666666666666
157.1,Control,210.0,7,3,4.266666666666667
157.1,Control,210.0,8,3,0.9333333333333335
157.1,Control,210.0,9,3,0.4
157.1,Control,210.0,10,3,1.6
157.1,Control,210.0,11,3,0.5333333333333333
157.1,Control,210.0,12,3,3.5999999999999996
157.1,Control,210.0,17,3,1.7333333333333332
157.1,Control,210.0,21,3,0.4
157.1,Control,210.0,22,3,6.4
157.1,Control,210.0,28,3,5.866666666666666
157.1,Control,210.0,46,3,0.4
157.1,Control,240.0,0,3,16.933333333333334
157.1,Control,240.0,1,3,30.4
157.1,Control,240.0,2,3,7.866666666666666
157.1,Control,240.0,3,3,18.0
157.1,Control,240.0,5,3,4.0
157.1,Control,240.0,10,3,1.866666666666667
157.1,Control,240.0,13,3,18.53333333333333
157.1,Control,240.0,14,3,1.3333333333333335
157.1,Control,240.0,21,3,1.0666666666666667
157.1,Control,270.0,0,3,21.333333333333336
157.1,Control,270.0,1,3,23.333333333333332
157.1,Control,270.0,3,3,7.866666666666666
157.1,Control,270.0,4,3,10.666666666666668
157.1,Control,270.0,7,3,5.466666666666667
157.1,Control,270.0,8,3,0.13333333333333333
157.1,Control,270.0,9,3,1.0666666666666667
157.1,Control,270.0,12,3,2.0
157.1,Control,270.0,13,3,8.133333333333333
157.1,Control,270.0,15,3,0.5333333333333333
157.1,Control,270.0,17,3,0.26666666666666666
157.1,Control,270.0,19,3,0.6666666666666667
157.1,Control,270.0,20,3,6.666666666666667
157.1,Control,270.0,21,3,0.8
157.1,Control,270.0,27,3,2.8000000000000003
157.1,Control,270.0,30,3,1.7333333333333332
157.1,Control,270.0,31,3,0.5333333333333333
157.1,Control,270.0,32,3,4.266666666666667
157.1,Control,270.0,34,3,0.4
157.1,Control,270.0,36,3,0.8
157.1,Control,270.0,49,3,0.5333333333333333
157.1,Control,300.0,0,3,16.8
157.1,Control,300.0,1,3,36.53333333333333
157.1,Control,300.0,3,3,11.733333333333333
157.1,Control,300.0,6,3,14.266666666666666
157.1,Control,300.0,7,3,0.8
157.1,Control,300.0,15,3,0.6666666666666667
157.1,Control,300.0,21,3,1.6
157.1,Control,300.0,22,3,0.8
157.1,Control,300.0,28,3,16.8
157.1,Control,330.0,0,3,33.6
157.1,Control,330.0,1,3,31.2
157.1,Control,330.0,2,3,9.066666666666666
157.1,Control,330.0,3,3,10.266666666666667
157.1,Control,330.0,4,3,5.6000000000000005
157.1,Control,330.0,5,3,1.4666666666666666
157.1,Control,330.0,6,3,6.0
157.1,Control,330.0,7,3,1.0666666666666667
157.1,Control,330.0,10,3,0.8
157.1,Control,330.0,21,3,0.9333333333333335
157.1,Control,360.0,0,3,27.200000000000003
157.1,Control,360.0,1,3,30.533333333333335
157.1,Control,360.0,3,3,20.0
157.1,Control,360.0,4,3,6.0
157.1,Control,360.0,5,3,1.0666666666666667
157.1,Control,360.0,6,3,4.0
157.1,Control,360.0,7,3,1.0666666666666667
157.1,Control,360.0,9,3,0.9333333333333335
157.1,Control,360.0,16,3,0.5333333333333333
157.1,Control,360.0,17,3,1.3333333333333335
157.1,Control,360.0,25,3,1.0666666666666667
157.1,Control,360.0,29,3,1.0666666666666667
157.1,Control,360.0,32,3,4.133333333333333
157.1,Control,360.0,48,3,1.0666666666666667
157.1,Control,390.0,0,3,30.266666666666666
157.1,Control,390.0,1,3,23.599999999999998
157.1,Control,390.0,4,3,5.733333333333333
157.1,Control,390.0,6,3,24.0
157.1,Control,390.0,7,3,2.933333333333333
157.1,Control,390.0,8,3,0.5333333333333333
157.1,Control,390.0,13,3,1.866666666666667
157.1,Control,390.0,16,3,0.26666666666666666
