behavior,rank,parameter,parameter_label,mean_absolute_shap,mean_shap,sd_shap,sem_shap,minimum_shap,maximum_shap,n_frames,plotted_top_10
Freeze,25,dist_B1R_B3L_roll_std,SD distance Right body 1 - Left body 3,0.06271566450595856,-0.043040238320827484,0.055603254586458206,0.0010825870232240467,-0.24695919454097748,0.20403607189655304,2638,False
Freeze,26,dist_H1L_S2_roll_std,SD distance Left head 1 - Center body,0.06112607941031456,-0.041147638112306595,0.05467407777905464,0.001064496090211992,-0.40287110209465027,0.23912762105464935,2638,False
Freeze,27,dist_B1R_S2_roll_std,SD distance Right body 1 - Center body,0.060656990855932236,-0.04058247432112694,0.06410124152898788,0.0012480415538254008,-0.2571384906768799,0.24156434834003448,2638,False
Freeze,28,dist_B1L_B2R_roll_std,SD distance Left body 1 - Right body 2,0.059946078807115555,-0.030070966109633446,0.07218799740076065,0.0014054894771866025,-0.2437109351158142,0.4313708543777466,2638,False
Freeze,29,B3L_velocity_roll_mean,Mean left body 3 velocity,0.057336870580911636,-0.03747781738638878,0.05185296759009361,0.001009569498156027,-0.12273412197828293,0.07808493822813034,2638,False
Freeze,30,dist_B3R_S2_roll_std,SD distance Right body 3 - Center body,0.057178426533937454,-0.0388948917388916,0.07064061611890793,0.0013753621958220055,-0.2833748757839203,0.12773491442203522,2638,False
Freeze,31,dist_H1L_H1R,Distance Left head 1 - Right head 1,0.05699921399354935,-0.03625794127583504,0.13339410722255707,0.002597163251103428,-0.667929470539093,0.10470673441886902,2638,False
Freeze,32,dist_H2L_nose_roll_std,SD distance Left head 2 - Nose,0.05353222042322159,-0.028131011873483658,0.0584401972591877,0.0011378218713632325,-0.2193659543991089,0.16823971271514893,2638,False
Freeze,33,B2R_velocity,Right body 2 velocity,0.053035132586956024,-0.047258410602808,0.05464516580104828,0.0010639331783386095,-0.247949481010437,0.11563209444284439,2638,False
Freeze,34,B3R_velocity_roll_mean,Mean right body 3 velocity,0.05008695274591446,-0.034850627183914185,0.0466206856071949,0.0009076977530816901,-0.2113814651966095,0.08761221170425415,2638,False
Freeze,35,dist_B1R_B2L_roll_std,SD distance Right body 1 - Left body 2,0.04929245263338089,-0.03114761970937252,0.05856769531965256,0.0011403042394686977,-0.26907119154930115,0.1285579651594162,2638,False
Freeze,36,dist_B3R_S1_roll_std,SD distance Right body 3 - Center body,0.04606010764837265,-0.019248632714152336,0.05513979122042656,0.0010735634610326387,-0.24193710088729858,0.21020632982254028,2638,False
Freeze,37,dist_B3R_H1L_roll_std,SD distance Right body 3 - Left head 1,0.04424120485782623,-0.026056673377752304,0.050864215940237045,0.0009903186519009451,-0.19134612381458282,0.3890354633331299,2638,False
Freeze,38,dist_B2R_tail_roll_std,SD distance Right body 2 - Tail,0.04338911175727844,-0.022287417203187943,0.04998300224542618,0.0009731615534939411,-0.19287581741809845,0.4918646514415741,2638,False
Freeze,39,dist_B2R_S2_roll_std,SD distance Right body 2 - Center body,0.04331895709037781,-0.027990611270070076,0.051759351044893265,0.001007746798068654,-0.27612653374671936,0.17470668256282806,2638,False
Freeze,40,dist_H1L_H2R_roll_mean,Mean distance Left head 1 - Right head 2,0.042730607092380524,-0.007206215523183346,0.06796713918447495,0.0013233100010785195,-0.18195775151252747,0.7800570726394653,2638,False
Freeze,41,H2L_y_t-3,Left head 2 y (lag 3),0.042341865599155426,-0.01618214324116707,0.12915487587451935,0.0025146260528771227,-0.8239691853523254,0.025225132703781128,2638,False
Freeze,42,B3R_velocity,Right body 3 velocity,0.04204102233052254,-0.01152736134827137,0.05695953592658043,0.0011089936173987488,-0.18295201659202576,0.6052559614181519,2638,False
Freeze,43,dist_B2L_B2R,Distance Left body 2 - Right body 2,0.04174401983618736,-0.02157437428832054,0.08023596554994583,0.001562182209409335,-0.5861499309539795,0.15468695759773254,2638,False
Freeze,44,dist_B1R_S1,Distance Right body 1 - Center body,0.041710011661052704,0.0023494616616517305,0.05040975287556648,0.0009814703242264926,-0.16342774033546448,0.21243110299110413,2638,False
Freeze,45,dist_H1L_H2L,Distance Left head 1 - Left head 2,0.04148833081126213,0.003132852725684643,0.05479893460869789,0.0010669270339496916,-0.24360200762748718,0.14566606283187866,2638,False
Freeze,46,B3L_velocity_roll_std,SD left body 3 velocity,0.041098702698946,0.02188827283680439,0.04240726679563522,0.0008256631210672991,-0.16304078698158264,0.13555583357810974,2638,False
Freeze,47,dist_B1L_B1R,Distance Left body 1 - Right body 1,0.04063029587268829,-0.013827244751155376,0.07409809529781342,0.0014426787966215205,-0.46941301226615906,0.11147628724575043,2638,False
Freeze,48,dist_H2R_nose_roll_std,SD distance Right head 2 - Nose,0.03952707350254059,-0.0116499625146389,0.051284439861774445,0.0009985003485963667,-0.14228326082229614,0.3096155822277069,2638,False
Freeze,49,dist_B3L_H2L_roll_std,SD distance Left body 3 - Left head 2,0.039501916617155075,-0.025942672044038773,0.03783333674073219,0.0007366093892417088,-0.17467308044433594,0.26122480630874634,2638,False
Freeze,50,dist_B2R_S2_roll_sum,Summed distance Right body 2 - Center body,0.03847774490714073,-0.004609341267496347,0.04433570057153702,0.0008632094373120082,-0.24911484122276306,0.09216345846652985,2638,False
Freeze,51,dist_H2L_S2_roll_mean,Mean distance Left head 2 - Center body,0.0384029895067215,-0.014461231417953968,0.05527368560433388,0.0010761703645957253,-0.26983746886253357,0.15320666134357452,2638,False
Freeze,52,dist_B1L_H1L_roll_std,SD distance Left body 1 - Left head 1,0.03771432861685753,-0.018197666853666306,0.048118799924850464,0.0009368658140461475,-0.1591954231262207,0.5962949991226196,2638,False
Freeze,53,dist_B2L_B3R,Distance Left body 2 - Right body 3,0.037378158420324326,-0.011454302817583084,0.05097729340195656,0.0009925202531127287,-0.3289519250392914,0.09617748856544495,2638,False
Freeze,54,dist_B2R_S1_roll_std,SD distance Right body 2 - Center body,0.03654617443680763,-0.003200269304215908,0.052435342222452164,0.00102090824485953,-0.19147732853889465,0.441839337348938,2638,False
Freeze,55,dist_B3L_H2R_roll_std,SD distance Left body 3 - Right head 2,0.035844940692186356,-0.015906037762761116,0.039847876876592636,0.0007758321833940797,-0.2043754905462265,0.20717625319957733,2638,False
Freeze,56,dist_B3L_H1R_roll_std,SD distance Left body 3 - Right head 1,0.035338375717401505,-0.024987783282995224,0.048223745077848434,0.0009389090804274203,-0.18521417677402496,0.15428607165813446,2638,False
Freeze,57,H1R_velocity_roll_std,SD right head 1 velocity,0.03532570227980614,0.01812009885907173,0.0401775948703289,0.0007822517432561257,-0.19735893607139587,0.2099313735961914,2638,False
Freeze,58,angular_velocity_roll_std,SD angular velocity,0.03462008386850357,0.0005180468433536589,0.04991947114467621,0.0009719246124955304,-0.44828811287879944,0.1999703198671341,2638,False
Freeze,59,dist_B1L_H1R_roll_sum,Summed distance Left body 1 - Right head 1,0.03413980454206467,-0.0026756564620882273,0.062161121517419815,0.0012102677083258532,-0.3587707281112671,0.06633055955171585,2638,False
Freeze,60,dist_B3L_tail,Distance Left body 3 - Tail,0.033478956669569016,-0.0057747019454836845,0.04683603346347809,0.000911890543529393,-0.2843097746372223,0.16505394876003265,2638,False
Freeze,61,B1L_velocity_roll_mean,Mean left body 1 velocity,0.03344929590821266,-0.025339458137750626,0.02999171055853367,0.0005839341041534589,-0.2254355549812317,0.20186729729175568,2638,False
Freeze,62,B2L_velocity_roll_mean,Mean left body 2 velocity,0.03321341425180435,-0.0024890603963285685,0.06651561707258224,0.001295049083368848,-0.21371760964393616,0.3690466582775116,2638,False
Freeze,63,dist_B2R_S2,Distance Right body 2 - Center body,0.03311784937977791,-0.007888314314186573,0.04508417472243309,0.0008777821167172901,-0.2803795635700226,0.10798661410808563,2638,False
Freeze,64,angular_velocity_t-1,Angular velocity (lag 1),0.03307196497917175,-0.01817234419286251,0.038227248936891556,0.0007442788005922392,-0.17814911901950836,0.09570089727640152,2638,False
Freeze,65,B3R_velocity_roll_std,SD right body 3 velocity,0.032510027289390564,0.01839629001915455,0.03569440916180611,0.0006949647902378701,-0.20359331369400024,0.20853601396083832,2638,False
Freeze,66,dist_B2L_B3L_roll_std,SD distance Left body 2 - Left body 3,0.03202657774090767,-0.010648030787706375,0.05109648406505585,0.000994840877438057,-0.23873716592788696,0.4830794036388397,2638,False
Freeze,67,dist_H1L_tail_roll_std,SD distance Left head 1 - Tail,0.03195634111762047,-0.021773556247353554,0.03646184131503105,0.0007099065791037426,-0.19096872210502625,0.17704163491725922,2638,False
Freeze,68,dist_B1L_B1R_roll_std,SD distance Left body 1 - Right body 1,0.031941451132297516,-0.018223747611045837,0.0338161364197731,0.0006583951017956472,-0.1816684454679489,0.13805976510047913,2638,False
Freeze,69,centroid_velocity_roll_sum,Summed centroid velocity,0.03190741315484047,0.0016254243673756719,0.039524998515844345,0.0007695457901599851,-0.1268632560968399,0.12810085713863373,2638,False
Freeze,70,global_body_angular_velocity_t-1,Global body angular velocity (lag 1),0.0314396396279335,-0.018504846841096878,0.04775628820061684,0.0009298077651721976,-0.24327509105205536,0.08561389893293381,2638,False
Freeze,71,dist_B1R_nose_roll_std,SD distance Right body 1 - Nose,0.03104313835501671,-0.02233264036476612,0.03117944486439228,0.0006070591128624583,-0.18758094310760498,0.23937895894050598,2638,False
Freeze,72,dist_B1L_H2R,Distance Left body 1 - Right head 2,0.030971575528383255,-0.0033838648814707994,0.045146457850933075,0.0008789947598832587,-0.29959458112716675,0.10410048812627792,2638,False
Freeze,73,B1R_velocity_roll_std,SD right body 1 velocity,0.03087501972913742,0.011735993437469006,0.04322049394249916,0.000841496531587532,-0.2361595332622528,0.29445040225982666,2638,False
Freeze,74,H1R_velocity,Right head 1 velocity,0.030872417613863945,-0.014166053384542465,0.04050082713365555,0.0007885450269203159,-0.1472528725862503,0.31275033950805664,2638,False
Freeze,75,S1_x_t-3,Center body x (lag 3),0.03055434860289097,-0.005690358113497496,0.039979495108127594,0.0007783947706120255,-0.184256911277771,0.06893434375524521,2638,False
Freeze,76,dist_H1R_H2L,Distance Right head 1 - Left head 2,0.03038426861166954,-0.013533205725252628,0.051130834966897964,0.0009955096843423813,-0.39185830950737,0.11882215738296509,2638,False
Freeze,77,dist_B2R_H2L,Distance Right body 2 - Left head 2,0.030022485181689262,-0.012915447354316711,0.049363598227500916,0.0009611018502099172,-0.29005101323127747,0.13342072069644928,2638,False
Freeze,78,angular_velocity_t-5,Angular velocity (lag 5),0.02972419001162052,-0.013057674281299114,0.037871018052101135,0.000737343038719774,-0.5725329518318176,0.09029080718755722,2638,False
Freeze,79,dist_B3L_nose_roll_std,SD distance Left body 3 - Nose,0.029560759663581848,-0.0202801376581192,0.028413932770490646,0.0005532150073744997,-0.11118689179420471,0.11813344806432724,2638,False
Freeze,80,dist_H1R_nose_roll_std,SD distance Right head 1 - Nose,0.029171597212553024,-0.007910442538559437,0.053042881190776825,0.001032736937408246,-0.1777755320072174,0.3652034401893616,2638,False
Freeze,81,dist_B1L_H2R_roll_std,SD distance Left body 1 - Right head 2,0.028759295120835304,-0.01753617450594902,0.03350730240345001,0.0006523821498400801,-0.2717953026294708,0.21402058005332947,2638,False
Freeze,82,dist_B2L_H2L_roll_std,SD distance Left body 2 - Left head 2,0.02802092395722866,-0.012733012437820435,0.04626286402344704,0.0009007310205392166,-0.28522565960884094,0.154635488986969,2638,False
Freeze,83,global_body_angular_velocity_roll_std,SD global body angular velocity,0.027839258313179016,-0.007692145649343729,0.04631210118532181,0.0009016896606926113,-0.1643022745847702,0.2601875364780426,2638,False
Freeze,84,dist_H2R_tail_roll_std,SD distance Right head 2 - Tail,0.027657151222229004,-0.014935662969946861,0.03388148173689842,0.0006596673653146528,-0.19590288400650024,0.18214406073093414,2638,False
Freeze,85,B2R_velocity_roll_mean,Mean right body 2 velocity,0.027502628043293953,0.008855440653860569,0.040325891226530075,0.0007851390510586784,-0.10659941285848618,0.2718837857246399,2638,False
Freeze,86,B1L_x_roll_std,SD left body 1 x,0.02736513502895832,-0.010130541399121284,0.032810211181640625,0.0006388098883538247,-0.1678837686777115,0.2783564627170563,2638,False
Freeze,87,dist_H1R_S1_roll_std,SD distance Right head 1 - Center body,0.02711448259651661,-0.005199127830564976,0.04732276871800423,0.0009213672058977138,-0.18364673852920532,0.345882773399353,2638,False
Freeze,88,dist_B3R_H2R_roll_std,SD distance Right body 3 - Right head 2,0.02668461762368679,-0.007812047377228737,0.03675531968474388,0.0007156205589240072,-0.17258581519126892,0.2492315173149109,2638,False
Freeze,89,dist_B2R_H1R_roll_std,SD distance Right body 2 - Right head 1,0.02660316415131092,-0.008987962268292904,0.03458051010966301,0.0006732773428393257,-0.16205105185508728,0.22443152964115143,2638,False
Freeze,90,dist_H1L_H2L_roll_std,SD distance Left head 1 - Left head 2,0.0264865905046463,-0.020924223586916924,0.03703131899237633,0.0007209942240283962,-0.2143571972846985,0.10526078939437866,2638,False
Freeze,91,H2L_y_t-2,Left head 2 y (lag 2),0.026286324486136436,-0.005304560996592045,0.048664987087249756,0.0009474999961396727,-0.3155999183654785,0.05466669425368309,2638,False
Freeze,92,dist_B2L_tail_roll_std,SD distance Left body 2 - Tail,0.026103204116225243,-0.007104851305484772,0.03525322675704956,0.0006863750350191074,-0.14053694903850555,0.2366383820772171,2638,False
Freeze,93,B2L_y_roll_std,SD left body 2 y,0.025938324630260468,0.0007260462734848261,0.06008308753371239,0.0011698086984835026,-0.08562442660331726,0.7440889477729797,2638,False
Freeze,94,dist_B1R_B2L_roll_sum,Summed distance Right body 1 - Left body 2,0.025708146393299103,0.003594863461330533,0.0326109416782856,0.0006349301410249877,-0.14249563217163086,0.11911242455244064,2638,False
Freeze,95,dist_B2R_H1L_roll_std,SD distance Right body 2 - Left head 1,0.025565290823578835,-0.007775436621159315,0.0321076437830925,0.0006251310065281966,-0.08659522980451584,0.352802038192749,2638,False
Freeze,96,dist_B1R_B2R_roll_std,SD distance Right body 1 - Right body 2,0.025426847860217094,0.009857987985014915,0.04158705472946167,0.0008096937152162336,-0.11318102478981018,0.22081314027309418,2638,False
Freeze,97,dist_H1L_nose_roll_mean,Mean distance Left head 1 - Nose,0.025383567437529564,-0.01256534643471241,0.04959668219089508,0.0009656399600016704,-0.2774164080619812,0.15296670794487,2638,False
Freeze,98,dist_B1L_nose,Distance Left body 1 - Nose,0.02521890588104725,-0.00037223813706077635,0.031954798847436905,0.0006221551385662057,-0.16560205817222595,0.07198414951562881,2638,False
Freeze,99,dist_H2R_S2_roll_std,SD distance Right head 2 - Center body,0.025218497961759567,-0.0032525453716516495,0.04494032263755798,0.0008749813382105686,-0.20663273334503174,0.485725075006485,2638,False
Freeze,100,angular_velocity_t-2,Angular velocity (lag 2),0.025186074897646904,-0.01186002604663372,0.03446102514863014,0.0006709509885773916,-0.1917237937450409,0.07510130852460861,2638,False
Freeze,101,dist_B3R_tail_roll_std,SD distance Right body 3 - Tail,0.02469388023018837,-0.011799678206443787,0.035191673785448074,0.0006851766078983887,-0.1936637908220291,0.1584293693304062,2638,False
Freeze,102,dist_B3L_tail_roll_std,SD distance Left body 3 - Tail,0.0244609322398901,-0.01098046824336052,0.030114533379673958,0.0005863254460508203,-0.19985011219978333,0.15633398294448853,2638,False
Freeze,103,global_body_angular_velocity_t-5,Global body angular velocity (lag 5),0.02426290698349476,-0.00551987811923027,0.03609814494848251,0.0007028254654216835,-0.33501726388931274,0.2961438000202179,2638,False
Freeze,104,B1L_velocity,Left body 1 velocity,0.0232942383736372,-0.011891381815075874,0.03434327244758606,0.0006686583611575041,-0.1957322359085083,0.28416547179222107,2638,False
Freeze,105,H2R_x_roll_std,SD right head 2 x,0.023079590871930122,-0.009212923236191273,0.029871031641960144,0.0005815845037563078,-0.2947913706302643,0.3117103576660156,2638,False
Freeze,106,dist_H1R_S1,Distance Right head 1 - Center body,0.022851377725601196,-0.00626539159566164,0.04162611439824104,0.0008104542011062498,-0.26548027992248535,0.1234830766916275,2638,False
Freeze,107,dist_B1L_B1R_roll_sum,Summed distance Left body 1 - Right body 1,0.022628195583820343,-0.008481360040605068,0.033769335597753525,0.0006574838968136469,-0.20662498474121094,0.0992555096745491,2638,False
Freeze,108,dist_B3L_H1L_roll_std,SD distance Left body 3 - Left head 1,0.02258455380797386,0.007780080661177635,0.04239314794540405,0.0008253882291719095,-0.10264839977025986,0.3527865707874298,2638,False
Freeze,109,dist_H1R_H2L_roll_mean,Mean distance Right head 1 - Left head 2,0.021896744146943092,-0.010557504370808601,0.04163896664977074,0.0008107044325149818,-0.24925050139427185,0.07079178839921951,2638,False
Freeze,110,dist_H2L_S1,Distance Left head 2 - Center body,0.02165396325290203,-0.0033274516463279724,0.03193741664290428,0.000621816709652251,-0.14746928215026855,0.1751244068145752,2638,False
Freeze,111,B2L_velocity,Left body 2 velocity,0.021394427865743637,0.006110993679612875,0.033773984760046005,0.0006575744153058491,-0.0896746963262558,0.21666571497917175,2638,False
Freeze,112,dist_B2L_S2_roll_std,SD distance Left body 2 - Center body,0.021365895867347717,-0.010546036064624786,0.026876196265220642,0.0005232755083627164,-0.14181676506996155,0.1968313604593277,2638,False
Freeze,113,H1L_velocity_roll_mean,Mean left head 1 velocity,0.02122564986348152,-0.01375303603708744,0.02088121511042118,0.0004065541248586791,-0.1427903175354004,0.11141940951347351,2638,False
Freeze,114,dist_B1L_H2L_roll_mean,Mean distance Left body 1 - Left head 2,0.021163534373044968,-0.005286561790853739,0.027085579931735992,0.000527352176930599,-0.09323599934577942,0.09729974716901779,2638,False
Freeze,115,dist_B2R_H2R_roll_std,SD distance Right body 2 - Right head 2,0.021095434203743935,-0.015228621661663055,0.02548329532146454,0.0004961559360002357,-0.14152835309505463,0.0950726717710495,2638,False
Freeze,116,dist_B1R_H2R,Distance Right body 1 - Right head 2,0.02104654721915722,-0.001493864576332271,0.03412218391895294,0.0006643538006805674,-0.2685924172401428,0.11064612865447998,2638,False
Freeze,117,dist_B1L_B3L_roll_std,SD distance Left body 1 - Left body 3,0.02067548595368862,-0.010119440034031868,0.030183516442775726,0.0005876685359381235,-0.1258166879415512,0.24474471807479858,2638,False
Freeze,118,dist_B1L_S1,Distance Left body 1 - Center body,0.020622283220291138,-0.002751498483121395,0.028164368122816086,0.0005483560211328246,-0.12780345976352692,0.09606020897626877,2638,False
Freeze,119,dist_B3R_S1,Distance Right body 3 - Center body,0.02058778889477253,-0.006615291815251112,0.04871527850627899,0.0009484791625216678,-0.3791874051094055,0.27240467071533203,2638,False
Freeze,120,dist_B2L_tail,Distance Left body 2 - Tail,0.02041628398001194,-0.0018477723933756351,0.02790999971330166,0.0005434035063689581,-0.11576932668685913,0.08915860950946808,2638,False
Freeze,121,H1L_y_roll_mean,Mean left head 1 y,0.0203112605959177,-0.002726591657847166,0.032503798604011536,0.0006328440814462795,-0.1962774693965912,0.04321810603141785,2638,False
Freeze,122,dist_B3R_S2,Distance Right body 3 - Center body,0.02005060203373432,-0.0011619131546467543,0.02840777300298214,0.000553095077625416,-0.25595811009407043,0.11150117218494415,2638,False
Freeze,123,nose_y_roll_std,SD nose y,0.019803335890173912,0.005243542604148388,0.0265792366117239,0.0005174937484695648,-0.12306462973356247,0.2638387680053711,2638,False
Freeze,124,dist_B2L_B2R_roll_sum,Summed distance Left body 2 - Right body 2,0.019403034821152687,-0.003858740208670497,0.027743514627218246,0.0005401620667249173,-0.20220781862735748,0.13168568909168243,2638,False
Freeze,125,nose_velocity_roll_std,SD nose velocity,0.019279567524790764,0.006609114818274975,0.024527937173843384,0.00047755525622279857,-0.1867058426141739,0.11923644691705704,2638,False
Freeze,126,H1L_y_roll_std,SD left head 1 y,0.01910076104104519,-0.008311072364449501,0.02315107174217701,0.00045074789287448814,-0.16297133266925812,0.21957042813301086,2638,False
Freeze,127,H1L_x_roll_std,SD left head 1 x,0.019001562148332596,0.012321950867772102,0.04427338019013405,0.0008619960688376085,-0.05284728482365608,0.8450559973716736,2638,False
Freeze,128,dist_H2R_nose,Distance Right head 2 - Nose,0.018990280106663704,0.0012107089860364795,0.024229949340224266,0.0004717534778169484,-0.09815922379493713,0.12828271090984344,2638,False
Freeze,129,dist_B1L_B2L,Distance Left body 1 - Left body 2,0.018847525119781494,-0.005386726465076208,0.02965746819972992,0.0005774264555824549,-0.10403691232204437,0.2377411425113678,2638,False
Freeze,130,dist_H2L_tail,Distance Left head 2 - Tail,0.018781399354338646,-0.008247538469731808,0.04868832230567932,0.0009479543293409185,-0.40680286288261414,0.08929604291915894,2638,False
Freeze,131,dist_B2L_nose_roll_std,SD distance Left body 2 - Nose,0.018668904900550842,-0.012739239260554314,0.019821790978312492,0.0003859272959789432,-0.29234570264816284,0.07831462472677231,2638,False
Freeze,132,dist_B3L_S1_roll_std,SD distance Left body 3 - Center body,0.018617451190948486,-0.006403053179383278,0.027759572491049767,0.0005404747109241461,-0.1522315889596939,0.22969423234462738,2638,False
Freeze,133,dist_B1L_S1_roll_std,SD distance Left body 1 - Center body,0.018493201583623886,-0.009151242673397064,0.028426796197891235,0.0005534654563757611,-0.15972070395946503,0.2967081665992737,2638,False
Freeze,134,dist_H2L_H2R_roll_std,SD distance Left head 2 - Right head 2,0.01810450479388237,-0.009974729269742966,0.02147616073489189,0.00041813762689225936,-0.0984242856502533,0.21585360169410706,2638,False
Freeze,135,dist_H2L_nose_roll_sum,Summed distance Left head 2 - Nose,0.01807353086769581,0.0011614060495048761,0.02396329678595066,0.00046656179259792424,-0.16607314348220825,0.09796400368213654,2638,False
Freeze,136,dist_S2_tail_roll_std,SD distance Center body - Tail,0.018050430342555046,-0.0010455893352627754,0.025774357840418816,0.0005018228795687431,-0.14131829142570496,0.3586585819721222,2638,False
Freeze,137,dist_B2L_B2R_roll_std,SD distance Left body 2 - Right body 2,0.017889080569148064,-0.009542185813188553,0.028848906978964806,0.0005616838899432183,-0.16931740939617157,0.1524602621793747,2638,False
Freeze,138,dist_B2R_tail,Distance Right body 2 - Tail,0.01775597780942917,-0.005110154859721661,0.026690565049648285,0.0005196612964505078,-0.22421081364154816,0.1302008330821991,2638,False
Freeze,139,centroid_velocity_roll_std,SD centroid velocity,0.017728541046380997,-0.005222194828093052,0.028586015105247498,0.0005565654246103144,-0.202377587556839,0.1538306027650833,2638,False
Freeze,140,dist_B1L_S1_roll_mean,Mean distance Left body 1 - Center body,0.01764453761279583,-0.006123074796050787,0.04612463340163231,0.0008980396910747492,-0.36027321219444275,0.07443680614233017,2638,False
Freeze,141,H1L_x_t-1,Left head 1 x (lag 1),0.017548177391290665,0.0027925833128392696,0.0329897440969944,0.0006423053672758609,-0.13704219460487366,0.24804286658763885,2638,False
Freeze,142,S2_y_roll_std,SD center body y,0.01743832603096962,-0.015878157690167427,0.021627362817525864,0.00042108150875243836,-0.1932348906993866,0.1218046024441719,2638,False
Freeze,143,S2_x,Center body x,0.017132343724370003,-0.011131104081869125,0.03526807948946953,0.00068666421549059,-0.18467934429645538,0.0932653471827507,2638,False
Freeze,144,dist_B1L_H2L,Distance Left body 1 - Left head 2,0.017074674367904663,-0.004044093191623688,0.04286053404211998,0.000834488166341113,-0.28874680399894714,0.07928629219532013,2638,False
Freeze,145,dist_B1R_B3R_roll_std,SD distance Right body 1 - Right body 3,0.017033636569976807,-0.00017009524162858725,0.022974727675318718,0.00044731450035415474,-0.11986090987920761,0.12112227827310562,2638,False
Freeze,146,S1_x,Center body x,0.01701732724905014,-0.003924934659153223,0.025207579135894775,0.0004907877832399231,-0.1198616474866867,0.17492558062076569,2638,False
Freeze,147,dist_H1R_H2R,Distance Right head 1 - Right head 2,0.016754839569330215,-0.004925571847707033,0.02361125871539116,0.00045970766418938026,-0.10167957097291946,0.10561246424913406,2638,False
Freeze,148,dist_B1R_S1_roll_sum,Summed distance Right body 1 - Center body,0.016663098707795143,0.0016454070573672652,0.022022908553481102,0.00042878272487767275,-0.1172143816947937,0.10450325161218643,2638,False
Freeze,149,H1L_y_t-5,Left head 1 y (lag 5),0.016379456967115402,-0.005957825109362602,0.03656111657619476,0.0007118394535418008,-0.22268277406692505,0.08309253305196762,2638,False
Freeze,150,dist_B2R_tail_roll_mean,Mean distance Right body 2 - Tail,0.016372818499803543,0.00045414865599013865,0.032872121781110764,0.0006400152784354822,-0.43820813298225403,0.09908364713191986,2638,False
Freeze,151,dist_B1R_H1L_roll_std,SD distance Right body 1 - Left head 1,0.016280341893434525,-0.004070968367159367,0.026438722386956215,0.0005147579575982706,-0.14434146881103516,0.12386821955442429,2638,False
Freeze,152,dist_B2L_B3R_roll_std,SD distance Left body 2 - Right body 3,0.016181612387299538,-0.004461091477423906,0.021167665719985962,0.0004121312752434153,-0.06843896210193634,0.1155630350112915,2638,False
Freeze,153,orientation_change_5,Orientation change (5 frames),0.016144340857863426,-0.010159753262996674,0.03095192275941372,0.0006026292916194694,-0.1924927830696106,0.06444510072469711,2638,False
Freeze,154,centroid_x_roll_mean,Mean centroid x,0.01607000268995762,-0.0012904712930321693,0.02123468928039074,0.00041343621390724233,-0.10740022361278534,0.09900587052106857,2638,False
Freeze,155,S1_y_t-5,Center body y (lag 5),0.01605730503797531,-0.0020319949835538864,0.024045800790190697,0.00046816813318029793,-0.16934818029403687,0.17819708585739136,2638,False
Freeze,156,dist_H1R_S2_roll_mean,Mean distance Right head 1 - Center body,0.016047362238168716,-0.0025821945164352655,0.0219675712287426,0.0004277053154686842,-0.1306159347295761,0.08985002338886261,2638,False
Freeze,157,H1L_velocity_roll_std,SD left head 1 velocity,0.01602645218372345,0.009801317006349564,0.01879679597914219,0.0003659707971512368,-0.1275423914194107,0.07116147875785828,2638,False
Freeze,158,S1_y_t-2,Center body y (lag 2),0.01601109839975834,0.00010941615619231015,0.028354914858937263,0.0005520659374925177,-0.07408962398767471,0.3619380295276642,2638,False
Freeze,159,dist_B2L_H1R_roll_std,SD distance Left body 2 - Right head 1,0.015966948121786118,-0.004867528565227985,0.021841542795300484,0.00042525156078082604,-0.08962586522102356,0.25344333052635193,2638,False
Freeze,160,dist_B3L_B3R_roll_sum,Summed distance Left body 3 - Right body 3,0.015850787982344627,0.000630403752438724,0.021996570751070976,0.0004282699318168798,-0.10407867282629013,0.09965488314628601,2638,False
Freeze,161,dist_H2L_S2_roll_std,SD distance Left head 2 - Center body,0.015767836943268776,0.0003469829389359802,0.027486927807331085,0.0005351663598439784,-0.11887067556381226,0.4534827768802643,2638,False
Freeze,162,S1_x_t-1,Center body x (lag 1),0.01574680209159851,0.0013490404235199094,0.020461570471525192,0.00039838370670936126,-0.09472247213125229,0.09481962025165558,2638,False
Freeze,163,S1_y_t-1,Center body y (lag 1),0.015744298696517944,-0.0008403657702729106,0.022116370499134064,0.0004306024149350567,-0.08502197265625,0.13396432995796204,2638,False
Freeze,164,dist_B2L_B3R_roll_sum,Summed distance Left body 2 - Right body 3,0.015716107562184334,-0.003284056670963764,0.02423159033060074,0.00047178542765333864,-0.21309195458889008,0.06800650805234909,2638,False
Freeze,165,dist_B1L_H1R_roll_std,SD distance Left body 1 - Right head 1,0.01558119896799326,-0.006166389212012291,0.02404327690601349,0.0004681189935340904,-0.1398291289806366,0.4187817871570587,2638,False
Freeze,166,tail_x_t-4,Tail x (lag 4),0.015556663274765015,-0.0026887187268584967,0.029651163145899773,0.00057730369713049,-0.11770550906658173,0.06541257351636887,2638,False
Freeze,167,dist_S1_S2_roll_mean,Mean distance Center body - Center body,0.015547442249953747,-0.0007609869353473186,0.02234841324388981,0.0004351202523561605,-0.19081774353981018,0.18871943652629852,2638,False
Freeze,168,dist_B2R_B3R_roll_std,SD distance Right body 2 - Right body 3,0.015458098612725735,0.0056911371648311615,0.020481258630752563,0.00039876703221520155,-0.1565200835466385,0.1317981481552124,2638,False
